Minutes jouées,Fatigue (%),Heures d’entraînement,Âge,Historique de blessures musculaires,Intensité des matchs (RPE),Position,Type de terrain,Température (°C),Humidité (%),Blessure musculaire
1520,69.87,7.6,29,0,3.9,Défenseur,Naturel,23.20768222356437,62.44029274916798,1
1593,90.19,8.7,30,0,7.4,Défenseur,Naturel,25.44939929857552,43.003901125381894,1
1363,79.95,11.3,26,0,4.9,Attaquant,Naturel,24.46793620867524,36.7831853981167,1
1862,92.42,10.4,35,0,9.3,Milieu,Naturel,15.811196730774448,34.69727701142315,1
2280,73.28,9.9,29,0,8.9,Attaquant,Naturel,27.53467350298983,73.80563700191477,0
2472,93.96,9.6,20,0,5.9,Milieu,Naturel,22.298522537067356,44.61868100342595,0
2314,95.54,10.1,18,0,6.5,Défenseur,Synthétique,17.646713861335943,34.08990127320541,1
1290,97.41,10.0,24,0,6.1,Attaquant,Synthétique,29.126043698054836,54.34158748680392,0
1407,72.01,10.9,31,0,6.9,Milieu,Naturel,26.29036950809856,70.95302919136815,1
2020,97.58,9.4,24,0,7.0,Attaquant,Naturel,16.489051858116508,59.46688249964596,1
2327,99.68,11.4,18,0,4.9,Milieu,Synthétique,29.762732883699943,71.56044391667682,1
1739,96.96,13.1,18,0,6.3,Défenseur,Synthétique,24.97419839158216,53.42968956214196,0
1402,87.37,9.4,26,1,6.1,Gardien,Synthétique,23.52320234967779,32.82577626977093,1
1702,92.79,8.8,24,0,6.2,Milieu,Naturel,15.686662289640168,66.22570332778699,0
2737,100.0,9.6,35,0,4.6,Défenseur,Naturel,17.759011594030888,69.729226879441,0
2501,100.0,6.9,23,1,6.4,Milieu,Synthétique,14.34638770628226,32.36717649054178,1
1385,87.31,9.1,27,1,8.0,Défenseur,Naturel,15.316619072273184,78.77329879257184,1
2550,100.0,10.5,18,0,6.4,Défenseur,Synthétique,23.72148004433157,41.74499096502238,1
2086,100.0,8.3,29,0,8.5,Défenseur,Mauvais,11.387595976055886,49.94213472003116,1
1555,81.78,7.1,24,0,8.7,Milieu,Naturel,19.03311893476929,50.214059098925716,1
1776,89.47,8.6,20,0,6.1,Défenseur,Naturel,28.08028230013071,87.38770445268739,1
1955,67.0,11.0,25,1,7.3,Milieu,Naturel,17.02182531945457,53.51565970400746,1
2423,79.54,12.1,28,0,5.4,Défenseur,Naturel,22.014402112942435,35.69851050951005,0
2777,100.0,10.4,18,0,4.8,Milieu,Naturel,17.716490697263524,37.23844479036658,1
664,73.54,9.3,28,1,4.7,Défenseur,Naturel,15.211492401582637,42.004461291576604,0
1049,67.9,15.0,22,1,6.8,Attaquant,Naturel,17.578272925643013,69.19882584900454,1
1187,74.39,9.8,32,0,6.2,Gardien,Naturel,24.642334195685752,65.92500573531538,1
2374,100.0,8.0,25,0,5.5,Milieu,Naturel,15.313148278555282,46.63745903876243,0
1112,86.18,12.3,26,0,8.0,Milieu,Naturel,31.685497183667486,45.02820765621414,1
1090,100.0,9.6,27,1,5.4,Gardien,Naturel,21.994418073714396,81.18365579689035,1
2666,100.0,11.6,22,0,5.8,Attaquant,Naturel,27.651171359920692,47.15478930882199,1
1487,71.74,7.9,27,1,5.8,Attaquant,Naturel,29.772568154158815,47.173196769841525,1
2180,94.46,10.5,21,0,7.2,Milieu,Synthétique,32.32056468070375,62.35621645003672,1
971,73.87,8.3,18,0,9.3,Attaquant,Synthétique,12.842256887047359,66.12345276454349,0
1703,89.11,10.4,30,1,8.0,Milieu,Naturel,17.78875379156687,66.26919568860043,1
964,70.4,7.0,28,0,7.5,Milieu,Naturel,12.339005766871622,51.223103645167214,1
1258,93.21,12.8,27,0,9.5,Défenseur,Naturel,10.880494443144839,51.724761854937064,0
2832,93.32,9.9,23,1,6.7,Attaquant,Naturel,12.08612605409732,32.40069435632024,1
2982,99.35,9.0,20,0,8.9,Attaquant,Naturel,31.617346537170178,54.93723005169667,1
2634,94.84,12.5,26,0,7.8,Milieu,Naturel,34.87631025392713,41.54397282595973,1
2018,72.05,12.4,22,0,6.8,Attaquant,Naturel,19.286077304364742,42.54096276489798,0
2490,97.94,9.5,25,0,8.1,Milieu,Naturel,24.06803738135728,45.909210173638655,0
1527,72.3,10.4,22,0,7.7,Milieu,Mauvais,25.370888708816587,41.975919620073796,1
1325,74.18,10.9,18,0,7.0,Défenseur,Mauvais,15.030582939400274,41.26352374670944,1
2215,77.35,8.3,23,1,7.8,Défenseur,Synthétique,23.045744920671194,52.19782901152648,1
1570,99.81,10.8,26,0,4.6,Défenseur,Synthétique,23.756225795748783,82.27659873835874,1
1571,80.07,8.1,22,1,6.9,Attaquant,Synthétique,27.310937436833242,38.5780496880678,1
2418,74.94,10.5,34,1,5.0,Milieu,Naturel,21.83785053013863,49.41692831246169,1
852,76.07,13.4,25,1,6.8,Milieu,Naturel,30.55077225333558,60.24587436114581,1
2643,90.44,12.3,22,0,3.3,Milieu,Synthétique,24.740474706750263,32.11833261962919,1
2769,90.98,8.8,25,0,10.0,Milieu,Naturel,23.873785751482778,72.56391544426691,1
2325,96.45,13.9,28,0,7.9,Attaquant,Naturel,26.511797099855343,47.186751082454784,0
2519,80.34,7.5,27,0,5.0,Attaquant,Naturel,17.044425607962545,88.69090027271635,1
837,71.51,8.6,18,0,8.2,Défenseur,Naturel,26.310741932172853,47.30649219461857,0
2501,85.91,9.6,30,0,6.6,Attaquant,Mauvais,20.835602711018232,64.74484655038668,1
2654,98.65,6.3,22,0,6.4,Milieu,Synthétique,27.470021840032217,38.020896926367485,1
2327,89.58,9.2,22,1,6.1,Milieu,Naturel,29.927062011152096,31.553749285466623,1
2010,97.47,8.8,32,0,6.3,Défenseur,Naturel,32.07706568763218,45.87200689914111,0
1504,83.82,8.9,28,0,8.0,Défenseur,Naturel,18.866843100696265,87.2953072970846,1
1530,89.58,10.2,35,0,7.5,Défenseur,Naturel,14.07034469149238,76.53061632678006,0
1453,100.0,11.4,22,0,10.0,Défenseur,Naturel,13.233142145180773,42.379216736264254,0
2881,96.02,11.0,32,0,7.9,Gardien,Naturel,22.26319463650262,30.070886118339196,0
2533,80.62,9.5,18,1,5.3,Gardien,Naturel,23.768921577718025,82.06739884124138,1
2855,87.54,9.5,25,0,5.5,Gardien,Naturel,13.42269634227814,85.22560409511215,1
1283,93.18,7.6,26,0,7.8,Milieu,Mauvais,25.744975070400855,48.976725275307246,1
2110,97.91,9.7,21,0,10.0,Attaquant,Naturel,24.142131622118956,85.32490058019121,1
1852,70.28,10.8,18,0,6.8,Milieu,Naturel,22.277682171899528,61.016295904833775,0
2623,89.24,5.0,19,0,6.2,Milieu,Naturel,22.724475963950027,46.9295291732158,0
2161,92.31,10.3,29,0,5.6,Défenseur,Naturel,34.398124013875744,75.43838933561454,1
1821,82.31,8.4,32,0,6.2,Milieu,Naturel,33.33777546569042,89.41595745563208,1
1008,86.18,10.8,18,0,6.6,Milieu,Synthétique,11.670419475552325,45.31396632116447,0
3000,93.63,10.9,27,1,9.1,Défenseur,Naturel,33.33884415181549,78.90460925324822,1
1565,74.87,10.8,19,0,6.5,Milieu,Synthétique,27.96136391609814,81.46145670561313,1
2440,93.0,5.0,25,1,6.6,Milieu,Naturel,11.631917597042163,67.43257818821363,1
2344,100.0,11.5,24,0,8.5,Défenseur,Synthétique,18.802840074209335,78.50845148098952,1
2694,89.81,10.3,30,0,8.6,Milieu,Synthétique,14.056129981535701,45.14490361706409,1
1006,76.16,8.8,30,0,6.6,Attaquant,Naturel,25.628205569107784,77.55162499933378,0
963,80.96,7.8,23,0,8.4,Milieu,Mauvais,20.356276028321624,80.35246575683271,1
2216,100.0,6.4,20,1,4.3,Attaquant,Naturel,12.107129492615243,75.89573111522577,1
1484,90.46,10.3,21,1,7.2,Défenseur,Mauvais,22.107378876597647,78.2290961335875,1
2672,100.0,9.3,21,0,4.0,Attaquant,Synthétique,13.441345586094746,77.82154761042034,1
2661,88.53,10.1,25,0,7.9,Défenseur,Naturel,17.64960833778528,72.3313776652598,1
1922,87.72,15.8,31,0,8.6,Milieu,Mauvais,34.46416699266764,44.30307487735462,1
2413,86.78,6.7,19,0,5.7,Milieu,Naturel,14.206193293915295,30.64330778727192,0
2652,87.94,10.7,21,0,7.8,Attaquant,Naturel,15.504118541786216,89.68760232085134,0
1512,88.09,11.0,24,0,8.0,Attaquant,Naturel,22.791657792740043,87.68073357008458,1
1352,90.23,11.8,30,0,5.0,Milieu,Synthétique,24.58061776264109,66.81301633926698,0
2412,92.2,11.7,22,0,7.0,Attaquant,Naturel,32.669936285843846,67.56997543671758,0
1872,91.41,8.8,33,0,10.0,Défenseur,Naturel,14.763162742491955,53.45442610446632,1
2629,82.35,11.7,21,0,7.7,Milieu,Naturel,29.096542432431633,68.41283247729847,1
2048,85.49,10.5,18,0,6.4,Défenseur,Naturel,20.99497402188351,34.97442308553025,0
2113,100.0,10.5,27,0,7.4,Milieu,Naturel,12.577702820799608,37.16906634856913,1
2544,95.58,12.4,35,0,5.8,Défenseur,Naturel,18.913761095592967,70.38135637308602,1
2764,100.0,8.6,23,1,5.9,Défenseur,Naturel,18.950872672288735,56.907893856064206,1
1516,87.59,12.4,20,0,9.0,Attaquant,Mauvais,11.77386413642863,62.82790323312611,1
2826,90.29,10.9,20,1,7.9,Milieu,Mauvais,23.791225327941014,35.465287871353965,1
1475,71.5,5.0,28,1,8.1,Gardien,Synthétique,23.366694159575616,58.61320092564256,1
1491,97.87,8.8,25,0,8.7,Milieu,Synthétique,17.24058024015726,74.40828618925653,1
2265,97.47,9.7,23,1,7.1,Attaquant,Naturel,30.468434366777306,54.85587828198183,1
2361,72.03,11.8,25,0,6.5,Gardien,Naturel,19.393153963427245,47.21721563425629,0
2218,100.0,10.1,23,0,4.5,Milieu,Naturel,27.71738573770472,55.48949471775316,1
1911,89.37,7.5,21,0,6.8,Défenseur,Naturel,10.929406294336735,52.76687220352608,1
2631,100.0,11.2,27,0,9.9,Défenseur,Synthétique,14.311428541802272,41.02634894338513,1
2365,94.19,16.3,32,0,7.9,Défenseur,Synthétique,21.716550397838937,73.13418757823153,1
2631,72.46,8.2,28,0,6.9,Défenseur,Naturel,18.035387893871118,35.05634075700121,0
1184,79.01,8.0,23,0,5.6,Défenseur,Synthétique,24.04372395541349,40.37885127944678,0
2777,77.16,9.6,25,0,5.6,Milieu,Naturel,14.034019543855806,61.36989642848723,1
1788,95.72,6.0,18,0,5.8,Attaquant,Synthétique,22.331653397755076,40.2685525783096,0
1803,89.07,10.2,23,1,6.0,Attaquant,Mauvais,27.894597655839338,65.2507203491987,1
1298,90.75,8.9,26,0,9.8,Milieu,Naturel,13.408212442747317,82.5510730556979,1
2075,70.63,6.0,22,0,9.8,Milieu,Naturel,34.47634477371378,55.92722860715227,1
2103,67.56,8.9,31,0,5.9,Milieu,Naturel,15.614634979840272,57.858986423255544,1
1761,75.71,12.2,19,0,7.8,Milieu,Naturel,15.424861132917076,74.26057547939389,0
2584,92.3,8.7,25,0,7.7,Défenseur,Naturel,30.791854816746735,51.745686297258544,1
2317,91.36,9.1,35,0,9.3,Milieu,Naturel,34.28868053291564,74.0081283171425,1
2687,99.24,9.0,25,0,8.6,Défenseur,Synthétique,26.82170960063464,89.54523489648467,1
2615,92.78,7.2,23,0,8.7,Défenseur,Synthétique,32.77029319814528,78.44233790694673,1
1276,90.25,10.2,26,0,5.2,Milieu,Naturel,11.999675236942622,59.36397554017451,1
2368,96.14,9.6,28,1,9.0,Milieu,Synthétique,15.680461701013739,43.57485479528211,1
1237,80.35,13.8,35,0,8.0,Milieu,Synthétique,18.82619530883275,70.1789612614089,1
2652,100.0,11.4,24,0,4.3,Milieu,Synthétique,22.1259248650877,85.70851198911613,0
995,85.49,10.7,28,0,7.7,Milieu,Mauvais,22.926917925906178,86.33624460707452,1
2277,78.24,10.4,20,0,5.1,Milieu,Naturel,20.068232165409455,70.59330971580675,0
1883,79.55,7.2,25,1,7.6,Attaquant,Naturel,23.82270644255154,41.57896229108847,1
2472,80.75,8.2,19,0,8.3,Milieu,Naturel,12.78669806783825,49.426271851399974,1
2535,97.1,9.6,18,0,9.6,Défenseur,Naturel,26.456425662958956,54.46739657093643,1
1969,80.51,12.6,20,1,4.9,Attaquant,Synthétique,24.025536136728082,64.01858754987504,1
2256,100.0,10.0,33,0,7.2,Milieu,Synthétique,33.26183784974667,80.36234322428173,0
2118,88.1,10.1,27,0,7.0,Gardien,Naturel,32.162917081882654,74.84807196929158,0
1441,91.97,11.2,18,0,10.0,Attaquant,Mauvais,10.001682293049335,50.62875711706714,0
2281,77.15,11.3,35,1,6.5,Milieu,Synthétique,21.063141278776612,45.31215342295398,1
2702,84.8,7.6,25,0,7.5,Défenseur,Synthétique,23.380156168558454,63.176296569273966,1
2447,83.53,13.8,24,0,6.5,Milieu,Synthétique,24.571291033713464,64.7503459436664,1
1335,79.84,10.4,18,1,5.8,Milieu,Synthétique,27.422578734036488,86.65507187504572,1
2190,78.05,9.8,27,0,8.3,Attaquant,Synthétique,20.49753728248082,56.988477390156696,1
2635,95.93,8.7,32,0,7.1,Défenseur,Naturel,31.122429864972386,88.90290461387426,0
2363,98.23,11.5,20,0,4.8,Milieu,Synthétique,18.029567510611965,36.20636865279306,1
2582,93.74,11.2,19,0,9.4,Attaquant,Naturel,13.856394401963282,32.315024654677686,1
1894,87.01,10.7,23,0,7.0,Milieu,Naturel,30.487763565267514,72.38761274649002,1
1905,88.12,10.7,22,1,5.0,Milieu,Synthétique,20.795106950821122,88.87502250333836,1
2322,90.7,10.3,18,1,5.5,Milieu,Naturel,27.181566937103327,68.63420230478593,0
1769,80.45,12.1,27,0,6.0,Défenseur,Naturel,12.801015278769107,44.15679297907088,0
2300,100.0,11.7,20,0,5.3,Attaquant,Naturel,30.83930676315122,66.43531244268527,1
1404,83.25,10.0,25,1,5.9,Gardien,Synthétique,20.75138510964971,54.730334511923836,1
1184,100.0,7.7,32,0,6.6,Milieu,Naturel,17.544783202965363,42.67709441490262,1
1174,60.05,10.1,27,0,4.2,Défenseur,Synthétique,30.21618948152603,38.9111063897125,0
1656,89.69,11.2,18,1,7.9,Gardien,Naturel,15.912279776909738,58.68421223108217,1
2992,98.62,12.1,18,1,7.2,Défenseur,Naturel,20.271280706538487,43.954990843514494,0
2228,100.0,9.3,26,0,5.6,Gardien,Naturel,29.428284209941594,44.08936903574083,1
1966,76.81,12.2,32,0,8.8,Attaquant,Naturel,24.974759121547677,34.3957071177648,1
1289,86.52,10.5,25,1,6.9,Gardien,Naturel,21.00887304895268,55.94872836544023,1
2017,83.26,9.3,18,0,5.6,Milieu,Naturel,16.01096762727917,58.72314747347798,0
1002,63.47,9.7,24,0,7.6,Milieu,Naturel,30.288798260019796,62.76650899028987,1
2217,86.26,11.2,20,0,8.3,Attaquant,Mauvais,33.568423109222195,52.9327450798164,1
2600,100.0,12.5,24,0,6.2,Attaquant,Synthétique,34.838962726350964,63.73299395134287,0
1160,79.76,10.2,26,0,8.7,Défenseur,Naturel,26.634840792357377,49.35736395061901,0
1371,100.0,7.4,29,0,5.3,Attaquant,Naturel,16.38552993435759,76.68534509574829,1
1730,81.29,9.4,24,1,5.7,Milieu,Synthétique,24.816768183568364,47.652820450223146,1
2851,96.54,7.8,31,1,7.9,Attaquant,Naturel,16.81085737084073,86.4914982666164,1
1623,85.81,10.4,18,0,8.0,Milieu,Naturel,17.90288447956431,79.12929959058809,0
2553,83.25,9.1,18,0,6.0,Milieu,Synthétique,12.410668711523689,68.53794765082202,1
2227,99.79,10.8,22,0,7.0,Milieu,Mauvais,17.86153812443374,85.74975661886116,1
890,94.08,9.6,28,1,4.3,Gardien,Naturel,18.193061928691534,73.24606601766519,1
2438,87.18,13.9,23,0,7.3,Gardien,Synthétique,18.29597565846398,32.910248272293536,1
1655,70.26,10.7,23,1,8.3,Milieu,Synthétique,29.043704370929234,32.658364251213015,1
1810,95.07,8.8,21,0,6.0,Milieu,Naturel,26.195733022785536,68.10055223565465,0
1248,78.76,10.4,20,1,8.4,Défenseur,Naturel,19.138887881132874,47.40112955586764,0
1178,80.34,8.3,23,1,7.8,Attaquant,Synthétique,27.215709448663873,45.37644673483033,1
1474,82.08,7.8,31,0,8.4,Milieu,Synthétique,10.03664892216369,84.38422311951084,0
1794,82.87,11.1,25,1,4.1,Défenseur,Naturel,27.384993217670978,33.06818514204845,1
1305,76.27,10.4,21,0,7.3,Milieu,Naturel,19.401705079908155,89.95910525810717,0
1530,80.12,10.7,22,0,6.4,Milieu,Naturel,11.035233112302375,71.65381418772606,1
1332,95.75,10.2,30,1,7.9,Défenseur,Naturel,18.429543210894984,33.65466594831188,1
2445,67.53,10.5,20,0,4.8,Attaquant,Synthétique,29.53919213966634,30.386603695117326,0
1686,86.5,10.7,18,0,7.6,Milieu,Synthétique,23.742287395305574,72.99930873645819,0
2572,80.91,10.3,31,0,9.3,Attaquant,Naturel,19.011479798330285,74.435124689839,0
1870,81.49,9.8,24,0,5.7,Milieu,Naturel,26.864176109572902,53.969505269540825,1
2769,90.98,7.8,28,0,6.8,Attaquant,Naturel,22.559018892036896,54.6994068964984,1
1246,77.37,8.9,23,1,7.1,Milieu,Naturel,18.214327797125964,45.00874459605525,1
1401,82.14,11.6,30,0,7.0,Défenseur,Mauvais,31.17019675041883,32.84728682163603,1
1626,86.9,7.9,35,0,4.2,Milieu,Synthétique,30.99123784090729,57.68134684542761,1
2669,100.0,11.8,28,1,5.6,Défenseur,Naturel,10.596989159469508,46.40339200653416,1
2663,100.0,9.7,28,1,7.7,Milieu,Naturel,16.362676792328806,83.44373154527916,1
1859,78.31,5.0,25,0,5.1,Défenseur,Synthétique,32.55498024976944,30.0790411768419,0
872,97.56,8.3,23,1,5.4,Milieu,Naturel,18.62419638351976,59.782574674348844,0
1739,76.73,9.8,30,0,8.9,Milieu,Naturel,34.70847405768754,86.07316522292308,0
1199,83.77,9.0,20,0,7.3,Gardien,Naturel,25.11890736023245,89.79903596312786,0
2500,78.12,9.7,24,0,7.4,Attaquant,Synthétique,22.775628061871338,37.29467632525483,1
1205,91.82,9.0,28,0,5.8,Milieu,Synthétique,10.136258336731881,66.74961285472358,0
2411,94.6,9.8,20,0,4.6,Milieu,Synthétique,33.79968050208998,82.98700750746792,0
1160,78.37,10.3,34,0,4.3,Milieu,Synthétique,24.62297841330205,77.81025744787246,1
1154,81.82,6.9,26,0,6.6,Milieu,Naturel,10.33554322958255,47.6205776805416,0
2554,73.66,8.8,24,1,6.0,Milieu,Mauvais,22.37910633331074,53.714390109590525,1
1960,60.42,8.0,21,0,7.0,Gardien,Naturel,30.773751372879744,41.02781412135158,1
2701,100.0,8.8,32,0,9.3,Milieu,Naturel,33.87322205963552,52.36823525326272,0
2560,99.5,5.1,30,1,6.8,Milieu,Naturel,23.659791766224963,59.82919586095911,1
1469,98.35,5.6,25,1,8.6,Milieu,Synthétique,10.513063348695864,31.759458553486294,1
2576,83.49,12.1,32,1,6.6,Défenseur,Naturel,15.948705275798035,65.22785970669568,1
1490,96.25,9.1,33,1,5.4,Gardien,Synthétique,14.686423012920551,49.060799323468956,1
2408,88.57,12.5,24,0,9.1,Attaquant,Synthétique,15.598560180400764,88.33725585602492,0
2306,92.33,5.6,33,1,8.5,Milieu,Naturel,10.916653242041923,85.18112798925634,1
2835,90.57,11.9,28,0,6.9,Milieu,Synthétique,20.56535061338647,70.68120856245321,1
1342,95.42,10.0,18,1,10.0,Gardien,Naturel,13.847004286489932,71.28316504096102,1
1493,81.38,5.0,32,0,8.1,Milieu,Synthétique,15.161499370075031,30.880899061187748,1
2273,99.66,8.6,23,1,6.2,Défenseur,Naturel,27.80606889165902,62.204895089202125,1
995,83.09,10.3,18,0,7.2,Attaquant,Synthétique,20.247832170705166,53.66099864564117,1
1459,95.01,10.1,23,0,10.0,Défenseur,Synthétique,20.40417873228097,88.47569266994918,1
2471,94.63,6.8,23,0,6.1,Défenseur,Synthétique,28.04846406141341,62.81542992545719,1
1423,70.16,10.4,35,1,8.5,Milieu,Synthétique,27.25288513920431,77.72744987286845,1
1321,98.01,7.8,23,1,5.4,Défenseur,Synthétique,31.112761719178845,86.21561764586636,1
2750,100.0,8.2,22,0,6.2,Gardien,Naturel,31.326063450001445,86.28130823288012,0
2706,96.35,12.8,24,0,7.8,Milieu,Naturel,13.115443865148295,71.1359130576804,1
1360,82.08,10.1,32,0,5.4,Défenseur,Mauvais,15.506182926189263,34.12086682410634,1
2864,88.62,8.1,18,0,7.9,Attaquant,Naturel,22.96313925996912,41.88103416450317,1
1928,81.01,12.0,22,0,5.7,Milieu,Naturel,27.96326804258182,85.69049589028654,0
1440,81.68,7.6,21,1,9.8,Défenseur,Mauvais,31.453519235071703,59.320846805182704,1
1386,87.52,8.6,30,1,5.8,Milieu,Naturel,28.475805501909733,75.5276647680621,1
1227,74.63,9.3,25,0,6.3,Attaquant,Synthétique,24.465308417099862,32.80708767626388,1
1274,67.69,10.9,18,0,6.3,Défenseur,Naturel,29.461536460479547,61.054153420161015,0
1383,94.51,9.9,24,1,3.7,Attaquant,Synthétique,15.387141538619177,66.16685410075566,1
2623,85.73,12.9,18,0,6.2,Milieu,Naturel,31.762610659005635,36.78738150946212,0
1218,84.5,9.1,24,0,9.4,Milieu,Naturel,16.039215527900772,50.984014785542826,0
2004,88.91,9.4,19,1,10.0,Milieu,Naturel,23.124808543640654,67.07757595166393,1
1616,93.59,10.8,20,0,7.7,Défenseur,Naturel,34.20057721367542,53.23843130013903,1
1507,89.06,8.4,32,0,5.8,Gardien,Mauvais,19.509109258624342,36.33932694126298,0
2261,87.95,8.8,30,1,8.9,Gardien,Naturel,10.508016522096266,31.08038845370026,1
1427,78.1,12.0,32,1,6.1,Milieu,Synthétique,26.284484077368077,68.66171471878289,1
2779,83.81,11.5,30,0,7.6,Défenseur,Naturel,33.79803093851734,62.36438845623122,0
2376,88.32,13.1,33,1,5.4,Attaquant,Naturel,26.43191264612013,86.23458847255824,1
1775,90.0,9.6,20,0,7.9,Gardien,Naturel,23.7856698396141,37.45441230557337,1
2459,100.0,10.2,22,0,4.8,Attaquant,Naturel,13.006673693198389,56.441356944010955,1
2637,86.13,9.3,24,0,5.4,Milieu,Naturel,23.343324126143088,65.05113950828479,1
1465,99.81,9.1,24,1,5.3,Défenseur,Naturel,29.798083634559468,46.879038697515995,1
1415,71.94,11.1,21,0,7.2,Milieu,Naturel,25.94295443727617,74.06770072465082,1
2898,91.58,6.7,18,1,5.6,Défenseur,Naturel,29.546756607321228,63.64445949517198,1
1546,82.33,8.2,20,0,6.3,Milieu,Synthétique,33.06265342573984,75.58510441124386,0
1625,71.11,9.3,20,0,7.7,Milieu,Synthétique,30.99588728124585,48.5600948942616,1
2249,100.0,8.7,20,0,5.9,Milieu,Naturel,22.96586033769227,64.98933909804148,0
2782,100.0,13.0,27,0,7.1,Milieu,Synthétique,23.886931158223092,67.61740729690935,1
2218,82.91,8.0,27,0,7.0,Milieu,Naturel,30.182350295247584,51.859277776177734,1
2496,82.61,8.4,21,1,6.6,Milieu,Naturel,30.768236684937857,38.004247619391165,1
1633,91.5,10.6,20,0,7.1,Attaquant,Naturel,13.270746705611934,48.89400130249441,1
2627,86.17,9.8,28,1,5.4,Milieu,Naturel,18.815702271302747,85.71723933370257,1
2733,98.77,7.6,27,0,7.0,Attaquant,Naturel,14.513210323002056,62.492795003635415,0
2748,79.27,11.0,19,0,8.0,Attaquant,Naturel,19.210441686641065,82.973326867433,1
1251,86.18,7.8,29,0,6.9,Milieu,Synthétique,16.360270051778866,32.449272311854976,1
2435,100.0,10.2,22,0,6.1,Gardien,Synthétique,18.337615026165416,37.42180092659026,1
2088,94.1,9.9,31,0,5.9,Milieu,Naturel,23.36527530067503,81.25191349546732,1
1859,89.55,9.9,19,0,7.0,Attaquant,Naturel,16.329244147152068,48.733645172306886,0
2705,95.91,11.6,27,0,10.0,Défenseur,Synthétique,11.998793503833726,73.07283000198281,1
2150,79.55,8.8,22,1,5.9,Milieu,Naturel,13.989177936882191,65.90817854461082,1
2842,68.83,10.1,25,0,7.2,Gardien,Naturel,11.133234486598836,73.36762574384696,0
2065,90.27,6.8,26,0,9.0,Attaquant,Synthétique,21.06954106422657,67.65805559811967,1
1954,81.32,9.3,25,0,7.7,Milieu,Naturel,20.77555894335665,48.522499269364346,1
1572,99.37,7.5,22,1,8.2,Attaquant,Naturel,11.03473508356095,50.82093861668225,1
1311,77.0,10.0,26,0,8.6,Défenseur,Synthétique,21.055627873862683,30.116865297942365,1
2606,86.19,7.9,25,0,6.1,Milieu,Naturel,16.603922939693458,79.64421756759461,0
1679,100.0,8.3,29,0,7.5,Défenseur,Naturel,16.909820296432457,70.31792944072905,0
1924,94.8,10.1,25,1,6.1,Milieu,Synthétique,25.25704591183755,43.417725187603324,1
2254,87.78,12.8,26,0,5.4,Milieu,Naturel,27.313257091826596,72.4394096396545,1
1290,87.47,9.2,29,0,9.4,Gardien,Naturel,29.385759524761756,78.11113415928958,0
1990,88.2,6.9,21,0,8.8,Milieu,Naturel,19.197874600865646,74.13536418078249,0
1974,83.74,7.1,23,1,8.4,Défenseur,Naturel,29.118948889847275,55.0641494719071,1
1314,74.03,6.0,18,1,7.4,Milieu,Naturel,23.093049474320487,33.11539684691018,1
